Time,ShipKinetic,GranularKinetic,Dissipated
39,53937,0,3645799,0,698,02655
39,54937,0,3983994,0,698,02655
39,55937,0,4332671,0,698,02655
39,569366,0,4691093,0,698,02655
39,579365,0,5058504,0,698,02655
39,589363,0,5434133,0,698,02655
39,59936,0,5817194,0,698,02655
39,60936,0,6206889,0,698,02655
39,619358,0,6602405,0,698,02655
39,629356,0,70029205,0,698,02655
39,639355,0,74076056,0,698,02655
39,649353,0,7815627,0,698,02655
39,65935,0,8226141,0,698,02655
39,66935,0,8638304,0,698,02655
39,679348,0,90512705,0,698,02655
39,689346,0,94641924,0,698,02655
39,699345,0,98762274,0,698,02655
39,709343,1,0286536,0,698,02655
39,71934,1,0694281,0,698,02655
39,72934,1,1098633,0,698,02655
39,739338,1,1498772,0,698,02655
39,749336,1,1893891,0,698,02655
39,759335,1,2283187,0,698,02655
39,769333,1,2665877,0,698,02655
39,77933,1,3041193,0,698,02655
39,78933,1,3408377,0,698,02655
39,799328,1,3766694,0,698,02655
39,809326,1,4115428,0,698,02655
39,819324,1,4453881,0,698,02655
39,829323,1,4781379,0,698,02655
39,83932,1,509727,0,698,02655
39,84932,1,5400928,0,698,02655
39,859318,1,5691752,0,698,02655
39,869316,1,5969169,0,698,02655
39,879314,1,623263,0,698,02655
39,889313,1,6481619,0,698,02655
39,89931,1,6715647,0,698,02655
39,90931,1,6934263,0,698,02655
39,919308,1,7137039,0,698,02655
39,929306,1,7323581,0,698,02655
39,939304,1,7493533,0,698,02655
39,949303,1,7646569,0,698,02655
39,9593,1,7782398,0,698,02655
39,9693,1,7900765,0,698,02655
39,979298,1,8001449,0,698,02655
39,989296,1,808427,0,698,02655
39,999294,1,8149076,0,698,02655
40,009293,1,8195755,0,698,02655
40,01929,1,8224233,0,698,02655
40,02929,1,8234472,0,698,02655
40,039288,1,8226469,0,698,02734
40,049286,1,8200258,0,698,02997
40,059284,1,8155907,0,698,0344
40,069283,1,8093526,0,698,04065
40,07928,1,8013257,0,698,0487
40,08928,1,7915276,0,698,05853
40,099277,1,7799801,0,698,07007
40,109276,1,7667075,0,698,0833
40,119274,1,7517381,0,698,09827
40,129272,1,7351035,0,698,1149
40,13927,1,7168384,0,698,1332
40,14927,1,6969806,0,698,153
40,159267,1,6755714,0,698,17444
40,169266,1,6526548,0,698,1973
40,179264,1,6282778,0,698,2217
40,189262,1,6024905,0,698,24744
40,19926,1,575345,0,698,2746
40,20926,1,546897,0,698,30304
40,219257,1,5172038,0,698,3327
40,229256,1,4863255,0,698,3636
40,239254,1,4543245,0,698,39557
40,249252,1,421265,0,698,42865
40,25925,1,3872137,0,698,4627
40,26925,1,3522387,0,698,4977
40,279247,1,31641,0,698,5335
40,289246,1,2797992,0,698,5701
40,299244,1,2424792,0,698,6074
40,309242,1,2045243,0,698,6454
40,31924,1,1660097,0,698,6839
40,32924,1,1270119,0,698,7229
40,339237,1,087608,0,698,7623
40,349236,1,0478759,0,698,80206
40,359234,1,0078936,0,698,84204
40,369232,0,96774006,0,698,8822
40,37923,0,9274939,0,698,9224
40,38923,0,88723403,0,698,9627
40,399227,0,84703934,0,699,0029
40,409225,0,806988,0,699,04297
40,419224,0,7671583,0,699,0828
40,429222,0,72762764,0,699,1224
40,43922,0,68847245,0,699,16156
40,44922,0,6497686,0,699,20026
40,459217,0,6115909,0,699,23846
40,469215,0,57401276,0,699,27606
40,479214,0,5371064,0,699,313
40,489212,0,50094247,0,699,3492
40,49921,0,46559,0,699,3845
40,50921,0,4311163,0,699,419
40,519207,0,39758682,0,699,4525
40,529205,0,36506492,0,699,48505
40,539204,0,33361185,0,699,5165
40,549202,0,30328658,0,699,5468
40,5592,0,27414578,0,699,5759
40,5692,0,24624361,0,699,6038
40,579197,0,21963163,0,699,63043
40,589195,0,19435868,0,699,6557
40,599194,0,17047086,0,699,67957
40,60919,0,14801152,0,699,702
40,61919,0,1270209,0,699,723
40,62919,0,107536286,0,699,7425
40,639187,0,08959195,0,699,76044
40,649185,0,073218934,0,699,7768
40,659184,0,058445107,0,699,79156
40,66918,0,045295093,0,699,8047
40,67918,0,033790223,0,699,81616
40,68918,0,023948494,0,699,826
40,699177,0,01578454,0,699,83417
40,709175,0,009309617,0,699,84064
40,719173,0,0045315903,0,699,8454
40,72917,0,0014549133,0,699,84845
40,73917,8,0634425E-05,0,699,84985
40,74917,0,00040639803,0,699,84985
40,759167,0,0024264571,0,699,84985
40,769165,0,006131693,0,699,84985
40,779163,0,011509635,0,699,84985
40,78916,0,0185445,0,699,84985
40,79916,0,027217222,0,699,84985
40,80916,0,037505504,0,699,84985
40,819157,0,049383864,0,699,84985
40,829155,0,0628237,0,699,84985
40,839153,0,07779334,0,699,84985
40,84915,0,09425812,0,699,84985
40,85915,0,112180464,0,699,84985
40,86915,0,13151996,0,699,84985
40,879147,0,15223345,0,699,84985
40,889145,0,17427509,0,699,84985
40,899143,0,19759654,0,699,84985
40,90914,0,22214693,0,699,84985
40,91914,0,24787304,0,699,84985
40,92914,0,27471945,0,699,84985
40,939137,0,3026286,0,699,84985
40,949135,0,33154088,0,699,84985
40,959133,0,36139488,0,699,84985
40,96913,0,39212734,0,699,84985
40,97913,0,42367348,0,699,84985
40,98913,0,45596692,0,699,84985
40,999126,0,4889399,0,699,84985
41,009125,0,52252364,0,699,84985
41,019123,0,5566481,0,699,84985
41,02912,0,59124225,0,699,84985
41,03912,0,6262344,0,699,84985
41,049118,0,6615522,0,699,84985
41,059116,0,6971228,0,699,84985
41,069115,0,73287284,0,699,84985
41,079113,0,7687289,0,699,84985
41,08911,0,80461764,0,699,84985
41,09911,0,84046525,0,699,84985
41,109108,0,87619865,0,699,84985
41,119106,0,9117452,0,699,84985
41,129105,0,94703245,0,699,84985
41,139103,0,98198885,0,699,84985
41,1491,1,0165434,0,699,84985
41,1591,1,0506263,0,699,84985
41,169098,1,0841687,0,699,84985
41,179096,1,1171032,0,699,84985
41,189095,1,1493633,0,699,84985
41,199093,1,1808844,0,699,84985
41,20909,1,2116032,0,699,84985
41,21909,1,2414587,0,699,84985
41,229088,1,2703907,0,699,84985
41,239086,1,298342,0,699,84985
41,249084,1,3252571,0,699,84985
41,259083,1,3510823,0,699,84985
41,26908,1,375767,0,699,84985
41,27908,1,3992624,0,699,84985
41,289078,1,4215221,0,699,84985
41,299076,1,4425029,0,699,84985
41,309074,1,4621632,0,699,84985
41,319073,1,480465,0,699,84985
41,32907,1,497373,0,699,84985
41,33907,1,5128545,0,699,84985
41,349068,1,5268799,0,699,84985
41,359066,1,5394222,0,699,84985
41,369064,1,5504578,0,699,84985
41,379063,1,5599663,0,699,84985
41,38906,1,56793,0,699,84985
41,39906,1,5743345,0,699,84985
41,409058,1,5791683,0,699,84985
41,419056,1,5824237,0,699,84985
41,429054,1,5840955,0,699,84985
41,439053,1,5841818,0,699,84985
41,44905,1,5826844,0,699,8514
41,45905,1,5796076,0,699,85443
41,469048,1,574959,0,699,8591
41,479046,1,5687499,0,699,8653
41,489044,1,5609938,0,699,87305
41,499043,1,551708,0,699,8823
41,50904,1,5409125,0,699,8931
41,51904,1,5286303,0,699,9054
41,529037,1,5148871,0,699,9191
41,539036,1,499712,0,699,9343
41,549034,1,4831367,0,699,9509
41,559032,1,4651954,0,699,9689
41,56903,1,445925,0,699,98816
41,57903,1,4253656,0,700,0087
41,589027,1,4035587,0,700,0305
41,599026,1,3805492,0,700,0535
41,609024,1,3563838,0,700,0777
41,619022,1,3311117,0,700,10297
41,62902,1,3047839,0,700,1293
41,63902,1,2774537,0,700,1566
41,649017,1,2491759,0,700,1849
41,659016,1,2200079,0,700,21405
41,669014,1,1900077,0,700,2441
41,679012,1,1592354,0,700,27484
41,68901,1,1277529,0,700,30634
41,69901,1,0956228,0,700,33844
41,709007,1,062909,0,700,37115
41,719006,1,0296766,0,700,40436
41,729004,0,9959915,0,700,43805
41,739002,0,9619204,0,700,4721
41,749,0,9275305,0,700,5065
41,759,0,89288986,0,700,54114
41,768997,0,8580666,0,700,576
41,778996,0,8231291,0,700,6109
41,788994,0,7881459,0,700,6459
41,798992,0,7531855,0,700,68085
41,80899,0,71831626,0,700,7157
41,81899,0,68360615,0,700,7504
41,828987,0,64912266,0,700,7849
41,838985,0,61493266,0,700,8191
41,848984,0,58110243,0,700,8529
41,858982,0,54769737,0,700,8863
41,86898,0,51478195,0,700,9192
41,87898,0,48241943,0,700,95154
41,888977,0,45067185,0,700,9833
41,898975,0,4195999,0,701,01434
41,908974,0,38926288,0,701,0447
41,918972,0,3597184,0,701,0742
41,92897,0,3310224,0,701,1029
41,93897,0,30322912,0,701,1307
41,948967,0,2763907,0,701,15753
41,958965,0,2505574,0,701,18335
41,968964,0,22577733,0,701,2081
41,978962,0,20209646,0,701,2318
41,98896,0,17955838,0,701,25433
41,99896,0,15820439,0,701,2757
42,008957,0,13807327,0,701,29584
42,018955,0,11920133,0,701,3147
42,028954,0,10162227,0,701,3323
42,03895,0,085367166,0,701,3485
42,04895,0,07046436,0,701,3634
42,05895,0,05693944,0,701,37695
42,068947,0,044815212,0,701,3891
42,078945,0,034111604,0,701,3998
42,088943,0,024845691,0,701,40906
42,09894,0,017031634,0,701,4169
42,10894,0,010680669,0,701,4232
42,11894,0,005801079,0,701,4281
42,128937,0,0023981987,0,701,4315
42,138935,0,0004743993,0,701,4335
42,148933,2,909183E-05,0,701,4339
42,15893,0,0010587351,0,701,4339
42,16893,0,0035568483,0,701,4339
42,17893,0,0075140307,0,701,4339
42,188927,0,012917987,0,701,4339
42,198925,0,01975355,0,701,4339
42,208923,0,028002728,0,701,4339
42,21892,0,037644744,0,701,4339
42,22892,0,048656072,0,701,4339
42,23892,0,0610105,0,701,4339
42,248917,0,0746792,0,701,4339
42,258915,0,089630745,0,701,4339
42,268913,0,10583124,0,701,4339
42,27891,0,12324435,0,701,4339
42,28891,0,14183138,0,701,4339
42,29891,0,16155139,0,701,4339
42,308907,0,18236123,0,701,4339
42,318905,0,20421568,0,701,4339
42,328903,0,22706755,0,701,4339
42,3389,0,2508677,0,701,4339
42,3489,0,27556515,0,701,4339
42,3589,0,3011074,0,701,4339
42,368896,0,32744023,0,701,4339
42,378895,0,35450795,0,701,4339
42,388893,0,3822536,0,701,4339
42,39889,0,41061887,0,701,4339
42,40889,0,43954444,0,701,4339
42,418888,0,4689699,0,701,4339
42,428886,0,498834,0,701,4339
42,438885,0,52907485,0,701,4339
42,448883,0,5596297,0,701,4339
42,45888,0,5904355,0,701,4339
42,46888,0,6214286,0,701,4339
42,478878,0,6525454,0,701,4339
42,488876,0,68372184,0,701,4339
42,498875,0,7148943,0,701,4339
42,508873,0,7459989,0,701,4339
42,51887,0,7769722,0,701,4339
42,52887,0,8077512,0,701,4339
42,538868,0,8382732,0,701,4339
42,548866,0,86847645,0,701,4339
42,558865,0,8982997,0,701,4339
42,568863,0,9276828,0,701,4339
42,57886,0,95656645,0,701,4339
42,58886,0,9848925,0,701,4339
42,598858,1,0126039,0,701,4339
42,608856,1,0396452,0,701,4339
42,618855,1,0659622,0,701,4339
42,628853,1,0915025,0,701,4339
42,63885,1,1162152,0,701,4339
42,64885,1,140051,0,701,4339
42,658848,1,1629627,0,701,4339
42,668846,1,1849048,0,701,4339
42,678844,1,2058343,0,701,4339
42,688843,1,2257094,0,701,4339
42,69884,1,2444917,0,701,4339
42,70884,1,2621442,0,701,4339
42,718838,1,2786325,0,701,4339
42,728836,1,2939246,0,701,4339
42,738834,1,3079908,0,701,4339
42,748833,1,3208044,0,701,4339
42,75883,1,3323405,0,701,4339
42,76883,1,3425773,0,701,4339
42,778828,1,3514959,0,701,4339
42,788826,1,3590791,0,701,4339
42,798824,1,3653135,0,701,4339
42,808823,1,3701879,0,701,4339
42,81882,1,3736937,0,701,4339
42,82882,1,3758254,0,701,4339
42,838818,1,3765801,0,701,4339
42,848816,1,3759576,0,701,4345
42,858814,1,3739605,0,701,4365
42,868813,1,3705943,0,701,4399
42,87881,1,3658671,0,701,4446
42,88881,1,3597895,0,701,4507
42,898808,1,3523751,0,701,45807
42,908806,1,3436401,0,701,4668
42,918804,1,333603,0,701,4768
42,928802,1,3222853,0,701,4881
42,9388,1,3097109,0,701,5007
42,9488,1,2959058,0,701,51447
42,958797,1,280899,0,701,5295
42,968796,1,2647213,0,701,54565
42,978794,1,247406,0,701,563
42,988792,1,2289886,0,701,5814
42,99879,1,209507,0,701,6009
43,00879,1,1890008,0,701,6214
43,018787,1,1675116,0,701,6429
43,028786,1,145083,0,701,6653
43,038784,1,1217605,0,701,6886
43,048782,1,097591,0,701,71277
43,05878,1,0726233,0,701,73773
43,06878,1,0469072,0,701,7634
43,078777,1,0204947,0,701,78986
43,088776,0,9934383,0,701,8169
43,098774,0,96579224,0,701,84454
43,108772,0,93761146,0,701,87274
43,11877,0,90895206,0,701,9014
43,12877,0,879871,0,701,9305
43,138767,0,85042596,0,701,9599
43,148766,0,8206751,0,701,9896
43,158764,0,79067695,0,702,0196
43,168762,0,7604911,0,702,0498
43,17876,0,7301765,0,702,08014
43,18876,0,69979286,0,702,11053
43,198757,0,6693997,0,702,1409
43,208755,0,6390565,0,702,17126
43,218754,0,6088223,0,702,2015
43,228752,0,5787562,0,702,23157
43,23875,0,54891664,0,702,2614
43,24875,0,51936126,0,702,29095
43,258747,0,4901474,0,702,3202
43,268745,0,46133146,0,702,349
43,278744,0,43296888,0,702,3774
43,288742,0,40511414,0,702,4052
43,29874,0,37782058,0,702,4325
43,30874,0,35114035,0,702,45917
43,318737,0,3251241,0,702,48517
43,328735,0,2998214,0,702,5105
43,338734,0,27527994,0,702,53503
43,348732,0,251546,0,702,5588
43,35873,0,22866404,0,702,58167
43,36873,0,20667681,0,702,60364
43,378727,0,1856252,0,702,6247
43,388725,0,16554806,0,702,6448
43,398724,0,14648227,0,702,6638
43,408722,0,12846267,0,702,6818
43,41872,0,11152184,0,702,6988
43,42872,0,0956902,0,702,7146
43,438717,0,080995865,0,702,7293
43,448715,0,067464635,0,702,74286
43,458714,0,055119954,0,702,7552
43,46871,0,043982815,0,702,7663
43,47871,0,034071766,0,702,7762
43,48871,0,025402889,0,702,78485
43,498707,0,017989729,0,702,79224
43,508705,0,011843302,0,702,7984
43,518703,0,0069720787,0,702,8033
43,5287,0,0033819564,0,702,8069
43,5387,0,0010762642,0,702,8092
43,5487,5,576038E-05,0,702,81024
43,558697,0,00031863272,0,702,81024
43,568695,0,0018605088,0,702,81024
43,578693,0,0046744705,0,702,81024
43,58869,0,00875107,0,702,81024
43,59869,0,01407836,0,702,81024
43,60869,0,020641916,0,702,81024
43,618687,0,028424872,0,702,81024
43,628685,0,037407957,0,702,81024
43,638683,0,04756955,0,702,81024
43,64868,0,05888572,0,702,81024
43,65868,0,07133026,0,702,81024
43,66868,0,084874764,0,702,81024
43,678677,0,09948871,0,702,81024
43,688675,0,11513948,0,702,81024
43,698673,0,13179244,0,702,81024
43,70867,0,14941107,0,702,81024
43,71867,0,1679569,0,702,81024
43,72867,0,18738985,0,702,81024
43,738667,0,20766795,0,702,81024
43,748665,0,22874777,0,702,81024
43,758663,0,2505843,0,702,81024
43,76866,0,2731311,0,702,81024
43,77866,0,2963405,0,702,81024
43,78866,0,32016346,0,702,81024
43,798656,0,34454995,0,702,81024
43,808655,0,36944878,0,702,81024
43,818653,0,39480796,0,702,81024
43,82865,0,42057464,0,702,81024
43,83865,0,4466952,0,702,81024
43,848648,0,47311556,0,702,81024
43,858646,0,49978098,0,702,81024
43,868645,0,5266365,0,702,81024
43,878643,0,5536267,0,702,81024
43,88864,0,58069634,0,702,81024
43,89864,0,60778975,0,702,81024
43,908638,0,6348515,0,702,81024
43,918636,0,6618265,0,702,81024
43,928635,0,6886594,0,702,81024
43,938633,0,715296,0,702,81024
43,94863,0,741682,0,702,81024
43,95863,0,76776403,0,702,81024
43,968628,0,7934892,0,702,81024
43,978626,0,8188058,0,702,81024
43,988625,0,8436627,0,702,81024
43,998623,0,8680098,0,702,81024
44,00862,0,8917984,0,702,81024
44,01862,0,91498077,0,702,81024
44,028618,0,93751043,0,702,81024
44,038616,0,9593427,0,702,81024
44,048615,0,98043394,0,702,81024
44,058613,1,0007422,0,702,81024
44,06861,1,0202274,0,702,81024
44,07861,1,038851,0,702,81024
44,088608,1,0565763,0,702,81024
44,098606,1,0733683,0,702,81024
44,108604,1,0891942,0,702,81024
44,118603,1,104023,0,702,81024
44,1286,1,117826,0,702,81024
44,1386,1,1305764,0,702,81024
44,148598,1,1422495,0,702,81024
44,158596,1,1528229,0,702,81024
44,168594,1,1622765,0,702,81024
44,178593,1,1705925,0,702,81024
44,18859,1,1777555,0,702,81024
44,19859,1,1837521,0,702,81024
44,208588,1,1885712,0,702,81024
44,218586,1,1922048,0,702,81024
44,228584,1,1946465,0,702,81024
44,238583,1,1958927,0,702,81024
44,24858,1,195942,0,702,81024
44,25858,1,1947958,0,702,8114
44,268578,1,1924573,0,702,8137
44,278576,1,1889324,0,702,81726
44,288574,1,1842294,0,702,82196
44,298573,1,1783588,0,702,8278
44,30857,1,1713334,0,702,83484
44,31857,1,1631685,0,702,843
44,328568,1,1538815,0,702,8523
44,338566,1,1434921,0,702,8627
44,348564,1,1320218,0,702,87415
44,358562,1,1194948,0,702,88666
44,36856,1,105937,0,702,9002
44,37856,1,0913762,0,702,9148
44,388557,1,0758424,0,702,93036
44,398556,1,0593675,0,702,94684
44,408554,1,0419853,0,702,96423
44,418552,1,0237309,0,702,9825
44,42855,1,0046412,0,703,0016
44,43855,0,9847552,0,703,0215
44,448547,0,96411294,0,703,0421
44,458546,0,942756,0,703,0635
44,468544,0,9207275,0,703,0855
44,478542,0,8980714,0,703,10815
44,48854,0,87483317,0,703,1314
44,49854,0,85105914,0,703,1552
44,508537,0,82679695,0,703,1795
44,518536,0,80209476,0,703,2042
44,528534,0,7770017,0,703,2293
44,538532,0,7515676,0,703,25476
44,54853,0,7258428,0,703,28046
44,55853,0,6998779,0,703,3064
44,568527,0,6737245,0,703,3325
44,578526,0,64743376,0,703,3588
44,588524,0,6210575,0,703,3852
44,598522,0,59464747,0,703,4116
44,60852,0,56825536,0,703,438
44,61852,0,5419327,0,703,4643
44,628517,0,5157308,0,703,4905
44,638515,0,48970068,0,703,5165
44,648514,0,46389288,0,703,5423
44,658512,0,43835732,0,703,5678
44,66851,0,4131434,0,703,593
44,67851,0,3882997,0,703,61786
44,688507,0,363874,0,703,6423
44,698505,0,3399132,0,703,66626
44,708504,0,31646302,0,703,6897
44,718502,0,29356825,0,703,7126
44,7285,0,27127233,0,703,73486
44,7385,0,24961758,0,703,75653
44,748497,0,22864476,0,703,7775
44,758495,0,20839334,0,703,7978
44,768494,0,18890123,0,703,81726
44,778492,0,17020474,0,703,83594
44,78849,0,15233849,0,703,8538
44,79849,0,1353354,0,703,87085
44,808487,0,11922658,0,703,88696
44,818485,0,104041345,0,703,90216
44,828484,0,08980705,0,703,9164
44,83848,0,07654912,0,703,9296
44,84848,0,06429098,0,703,9419
44,85848,0,05305399,0,703,9531
44,868477,0,042857464,0,703,9633
44,878475,0,03371857,0,703,9725
44,888474,0,025652345,0,703,9805
44,89847,0,018671636,0,703,9875
44,90847,0,0127871055,0,703,99335
44,91847,0,008007209,0,703,9981
44,928467,0,0043381704,0,704,0018
44,938465,0,0017839852,0,704,00433
44,948463,0,0003464147,0,704,0058
44,95846,2,4984936E-05,0,704,0061
44,96846,0,00081699336,0,704,0061
44,97846,0,0027175182,0,704,0061
44,988457,0,0057194335,0,704,0061
44,998455,0,009813427,0,704,0061
45,008453,0,014988021,0,704,0061
45,01845,0,021229608,0,704,0061
45,02845,0,028522471,0,704,0061
45,03845,0,03684882,0,704,0061
45,048447,0,04618885,0,704,0061
45,058445,0,05652076,0,704,0061
45,068443,0,06782082,0,704,0061
45,07844,0,080063395,0,704,0061
45,08844,0,09322102,0,704,0061
45,09844,0,107264504,0,704,0061
45,108437,0,12216288,0,704,0061
45,118435,0,13788356,0,704,0061
45,128433,0,15439242,0,704,0061
45,13843,0,17165375,0,704,0061
45,14843,0,18963046,0,704,0061
45,15843,0,20828408,0,704,0061
45,168427,0,22757494,0,704,0061
45,178425,0,24746205,0,704,0061
45,188423,0,26790345,0,704,0061
45,19842,0,288856,0,704,0061
45,20842,0,3102758,0,704,0061
45,21842,0,33211794,0,704,0061
45,228416,0,35433692,0,704,0061
45,238415,0,37688637,0,704,0061
45,248413,0,39971957,0,704,0061
45,25841,0,42278925,0,704,0061
45,26841,0,44604763,0,704,0061
45,278408,0,46944687,0,704,0061
45,288406,0,4929388,0,704,0061
45,298405,0,5164752,0,704,0061
45,308403,0,5400079,0,704,0061
45,3184,0,56348884,0,704,0061
45,3284,0,58686984,0,704,0061
45,338398,0,61010367,0,704,0061
45,348396,0,6331428,0,704,0061
45,358395,0,6559408,0,704,0061
45,368393,0,6784513,0,704,0061
45,37839,0,70062894,0,704,0061
45,38839,0,7224288,0,704,0061
45,398388,0,74380714,0,704,0061
45,408386,0,76472104,0,704,0061
45,418385,0,7851285,0,704,0061
45,428383,0,80498856,0,704,0061
45,43838,0,8242617,0,704,0061
45,44838,0,8429095,0,704,0061
45,458378,0,86089486,0,704,0061
45,468376,0,8781822,0,704,0061
45,478374,0,89473724,0,704,0061
45,488373,0,9105271,0,704,0061
45,49837,0,9255209,0,704,0061
45,50837,0,9396892,0,704,0061
45,518368,0,9530043,0,704,0061
45,528366,0,96544003,0,704,0061
45,538364,0,97697246,0,704,0061
45,548363,0,98757917,0,704,0061
45,55836,0,9972399,0,704,0061
45,56836,1,005936,0,704,0061
45,578358,1,0136511,0,704,0061
45,588356,1,0203706,0,704,0061
45,598354,1,0260822,0,704,0061
45,608353,1,0307751,0,704,0061
45,61835,1,0344412,0,704,0061
45,62835,1,0370742,0,704,0061
45,638348,1,0386698,0,704,0061
45,648346,1,0392258,0,704,0061
45,658344,1,0387422,0,704,0066
45,668343,1,0372208,0,704,0081
45,67834,1,034666,0,704,0107
45,68834,1,0310838,0,704,0143
45,698338,1,0264822,0,704,01886
45,708336,1,0208716,0,704,0245
45,718334,1,0142642,0,704,03107
45,728333,1,006674,0,704,03864
45,73833,0,99811727,0,704,0472
45,74833,0,9886119,0,704,0567
45,758327,0,97817785,0,704,06714
45,768326,0,96683687,0,704,0785
45,778324,0,9546123,0,704,0907
45,788322,0,9415293,0,704,10376
45,79832,0,9276146,0,704,1177
45,80832,0,912897,0,704,1324
45,818317,0,8974062,0,704,1479
45,828316,0,8811738,0,704,1641
45,838314,0,86423254,0,704,1811
45,848312,0,8466169,0,704,1987
45,85831,0,8283624,0,704,217
45,86831,0,80950564,0,704,23584
45,878307,0,7900845,0,704,25525
45,888306,0,77013797,0,704,2752
45,898304,0,7497061,0,704,29565
45,908302,0,7288295,0,704,3165
45,9183,0,7075498,0,704,3378
45,9283,0,68590945,0,704,3595
45,938297,0,66395134,0,704,3815
45,948296,0,64171886,0,704,4037
45,958294,0,6192562,0,704,42615
45,968292,0,5966075,0,704,4488
45,97829,0,5738175,0,704,47156
45,98829,0,550931,0,704,49445
45,998287,0,52799296,0,704,5174
46,008286,0,5050484,0,704,54034
46,018284,0,48214206,0,704,56323
46,028282,0,45931873,0,704,58606
46,03828,0,4366228,0,704,60876
46,04828,0,41409844,0,704,6313
46,058277,0,39178923,0,704,6536
46,068275,0,36973846,0,704,67566
46,078274,0,34798858,0,704,6974
46,088272,0,32658157,0,704,7188
46,09827,0,30555847,0,704,7398
46,10827,0,2849595,0,704,7604
46,118267,0,26482412,0,704,7805
46,128265,0,24519052,0,704,8002
46,138264,0,226096,0,704,8193
46,148262,0,20757665,0,704,83777
46,15826,0,18966742,0,704,85565
46,16826,0,1724018,0,704,8729
46,178257,0,15581208,0,704,8895
46,188255,0,13992909,0,704,9054
46,198254,0,124782115,0,704,92053
46,208252,0,11039902,0,704,93494
46,21825,0,09680605,0,704,94855
46,22825,0,0840278,0,704,9613
46,238247,0,07208718,0,704,97327
46,248245,0,06100545,0,704,9844
46,258244,0,05080203,0,704,99457
46,26824,0,04149459,0,705,00385
46,27824,0,03309896,0,705,01227
46,28824,0,02562912,0,705,0197
46,298237,0,019097181,0,705,02625
46,308235,0,013513349,0,705,0318
46,318233,0,008885916,0,705,03644
46,32823,0,005221247,0,705,0401
46,33823,0,0025237696,0,705,0428
46,34823,0,0007959717,0,705,0445
46,358227,3,8399405E-05,0,705,0452
46,368225,0,00024965897,0,705,0452
46,378223,0,0014264241,0,705,0452
46,38822,0,0035634462,0,705,0452
46,39822,0,006653569,0,705,0452
46,40822,0,010687745,0,705,0452
46,418217,0,015655063,0,705,0452
46,428215,0,021542765,0,705,0452
46,438213,0,028336283,0,705,0452
46,44821,0,036019266,0,705,0452
46,45821,0,044573624,0,705,0452
46,46821,0,05397955,0,705,0452
46,478207,0,064215586,0,705,0452
46,488205,0,07525866,0,705,0452
46,498203,0,08708414,0,705,0452
46,5082,0,09966584,0,705,0452
46,5182,0,11297617,0,705,0452
46,5282,0,12698613,0,705,0452
46,538197,0,14166535,0,705,0452
46,548195,0,15698218,0,705,0452
46,558193,0,17290382,0,705,0452
46,56819,0,18939626,0,705,0452
46,57819,0,20642449,0,705,0452
46,58819,0,2239524,0,705,0452
46,598186,0,24194305,0,705,0452
46,608185,0,26035857,0,705,0452
46,618183,0,27916038,0,705,0452
46,62818,0,2983092,0,705,0452
46,63818,0,31776512,0,705,0452
46,64818,0,33748767,0,705,0452
46,658176,0,357436,0,705,0452
46,668175,0,37756878,0,705,0452
46,678173,0,3978445,0,705,0452
46,68817,0,4182214,0,705,0452
46,69817,0,43865767,0,705,0452
46,708168,0,45911133,0,705,0452
46,718166,0,47954056,0,705,0452
46,728165,0,4999037,0,705,0452
46,738163,0,5201592,0,705,0452
46,74816,0,5402658,0,705,0452
46,75816,0,5601827,0,705,0452
46,768158,0,57986957,0,705,0452
46,778156,0,59928656,0,705,0452
46,788155,0,6183946,0,705,0452
46,798153,0,637155,0,705,0452
46,80815,0,6555301,0,705,0452
46,81815,0,67348313,0,705,0452
46,828148,0,690978,0,705,0452
46,838146,0,7079797,0,705,0452
46,848145,0,72445446,0,705,0452
46,858143,0,7403693,0,705,0452
46,86814,0,7556927,0,705,0452
46,87814,0,7703943,0,705,0452
46,888138,0,7844451,0,705,0452
46,898136,0,79781735,0,705,0452
46,908134,0,8104847,0,705,0452
46,918133,0,82242244,0,705,0452
46,92813,0,83360714,0,705,0452
46,93813,0,8440171,0,705,0452
46,948128,0,8536321,0,705,0452
46,958126,0,8624336,0,705,0452
46,968124,0,8704048,0,705,0452
46,978123,0,87753034,0,705,0452
46,98812,0,88379693,0,705,0452
46,99812,0,88919294,0,705,0452
47,008118,0,89370817,0,705,0452
47,018116,0,8973346,0,705,0452
47,028114,0,9000657,0,705,0452
47,038113,0,90189713,0,705,0452
47,04811,0,90282595,0,705,0452
47,05811,0,90285134,0,705,0452
47,068108,0,9019739,0,705,0461
47,078106,0,9001965,0,705,04785
47,088104,0,8975237,0,705,05054
47,098103,0,8939614,0,705,0541
47,1081,0,8895178,0,705,05853
47,1181,0,8842026,0,705,06384
47,128098,0,8780274,0,705,07
47,138096,0,8710051,0,705,077
47,148094,0,8631508,0,705,0849
47,158092,0,85448074,0,705,09357
47,16809,0,8450132,0,705,103
47,17809,0,8347677,0,705,1133
47,188087,0,8237654,0,705,12427
47,198086,0,81202894,0,705,136
47,208084,0,7995823,0,705,14844
47,218082,0,786451,0,705,16156
47,22808,0,7726615,0,705,17535
47,23808,0,7582421,0,705,18976
47,248077,0,74322176,0,705,2048
47,258076,0,72763085,0,705,22034
47,268074,0,7115009,0,705,23645
47,278072,0,6948642,0,705,2531
47,28807,0,67775434,0,705,2702
47,29807,0,66020536,0,705,2878
47,308067,0,64225256,0,705,3057
